ParteID,Fecha,PlantaID,TecnicoID,EquipoID,IncidenciaID,SeveridadID,AccionID,Horas,CosteHora,MaterialCoste,ParadaMin
20008417,2025-05-29,PL01,T005,E0002,I04,S4,A05,3.9,32,46.94,173
20008418,2025-05-30,PL03,T006,E0053,I07,S2,A02,1.06,32,44.76,0
20008419,2025-05-30,PL01,T001,E0020,I03,S1,A06,1.73,60,6.22,0
20008420,2025-05-30,PL05,T002,E0107,I03,S3,A04,0.82,60,268.33,79
20008421,2025-05-30,PL05,T005,E0103,I04,S2,A03,1.31,32,29.23,34
20008422,2025-05-30,PL05,T001,E0108,I02,S2,A04,1.41,60,70.79,0
20008423,2025-05-30,PL03,T004,E0055,I08,S1,A06,0.94,45,33.17,0
20008424,2025-05-30,PL03,T004,E0063,I01,S2,A05,1.17,45,22.05,41
20008425,2025-05-30,PL04,T001,E0081,I06,S1,A05,0.25,60,21.13,0
20008426,2025-05-31,PL04,T003,E0083,I08,S3,A05,0.34,45,3.65,79
20008427,2025-05-31,PL02,T004,E0025,I08,S2,A02,1.01,45,176.11,0
20008428,2025-05-31,PL01,T002,E0018,I01,S1,A02,0.79,60,13.2,0
20008429,2025-05-31,PL04,T006,E0082,I03,S4,A01,1.73,32,216.47,101
20008430,2025-05-31,PL04,T006,E0089,I05,S3,A06,0.34,32,11.55,114
20008431,2025-06-01,PL03,T002,E0064,I06,S2,A06,2.43,60,32.02,48
20008432,2025-06-01,PL05,T002,E0103,I07,S1,A01,1.3,60,109.98,0
20008433,2025-06-01,PL04,T001,E0077,I08,S1,A01,0.25,60,164.93,0
20008434,2025-06-01,PL04,T001,E0082,I08,S1,A02,0.76,60,123.37,0
20008435,2025-06-01,PL01,T005,E0019,I03,S3,A06,3.19,32,19.15,123
20008436,2025-06-01,PL02,T003,E0040,I05,S2,A05,1.88,45,29.11,9
20008437,2025-06-01,PL03,T005,E0058,I06,S1,A02,1.21,32,166.7,0
20008438,2025-06-01,PL03,T003,E0065,I04,S1,A04,1.81,45,18.23,0
20008439,2025-06-01,PL01,T004,E0006,I08,S1,A01,1.11,45,105.21,0
20008440,2025-06-02,PL04,T001,E0085,I08,S1,A01,1.53,60,69.6,0
20008441,2025-06-02,PL01,T003,E0001,I03,S3,A03,2.22,45,43.03,144
20008442,2025-06-02,PL05,T001,E0106,I02,S1,A04,1.38,60,94.79,0
20008443,2025-06-02,PL04,T002,E0085,I08,S4,A01,1.88,60,112.09,196
20008444,2025-06-02,PL03,T002,E0062,I03,S2,A03,1.53,60,0.42,0
20008445,2025-06-02,PL03,T001,E0065,I02,S3,A04,1.67,60,64.29,131
20008446,2025-06-02,PL03,T003,E0071,I07,S1,A02,0.69,45,155.57,0
20008447,2025-06-02,PL04,T006,E0081,I07,S3,A01,2.98,32,212.96,0
20008448,2025-06-02,PL03,T001,E0063,I07,S2,A02,0.52,60,86.67,31
20008449,2025-06-02,PL03,T002,E0059,I05,S2,A03,1.42,60,22.09,83
20008450,2025-06-02,PL02,T002,E0040,I05,S1,A05,0.66,60,25.04,0
20008451,2025-06-03,PL04,T001,E0076,I02,S3,A03,3.25,60,0.15,116
20008452,2025-06-03,PL04,T004,E0079,I03,S1,A04,0.25,45,69.07,0
20008453,2025-06-03,PL02,T001,E0025,I01,S3,A02,2.08,60,149.81,74
20008454,2025-06-03,PL02,T005,E0039,I03,S3,A02,2.25,32,124.86,107
20008455,2025-06-03,PL02,T004,E0036,I02,S3,A05,3.33,45,21.23,73
20008456,2025-06-03,PL02,T002,E0035,I01,S1,A05,0.39,60,21.75,0
20008457,2025-06-03,PL02,T005,E0027,I03,S2,A01,3.27,32,196.73,0
20008458,2025-06-03,PL03,T003,E0067,I05,S2,A06,1.5,45,15.3,0
20008459,2025-06-03,PL02,T005,E0036,I03,S4,A02,1.34,32,261.11,95
20008460,2025-06-03,PL04,T005,E0075,I01,S1,A01,2.27,32,143.3,0
20008461,2025-06-03,PL02,T002,E0039,I04,S1,A06,2.11,60,16.31,0
20008462,2025-06-03,PL02,T006,E0035,I03,S3,A06,2.49,32,3.3,89
20008463,2025-06-03,PL05,T002,E0106,I01,S4,A02,3.09,60,298.65,105
20008464,2025-06-04,PL03,T006,E0060,I02,S2,A04,1.33,32,21.0,0
20008465,2025-06-04,PL04,T006,E0081,I04,S2,A01,2.37,32,77.28,40
20008466,2025-06-04,PL05,T004,E0102,I03,S1,A02,0.81,45,118.08,0
20008467,2025-06-04,PL02,T001,E0041,I07,S1,A01,0.91,60,131.62,0
20008468,2025-06-04,PL03,T003,E0049,I05,S3,A03,2.78,45,26.59,0
20008469,2025-06-04,PL04,T004,E0076,I06,S1,A03,0.38,45,0.87,0
20008470,2025-06-04,PL01,T005,E0024,I05,S2,A04,0.95,32,154.94,0
20008471,2025-06-04,PL03,T005,E0063,I07,S4,A06,1.57,32,16.39,110
20008472,2025-06-04,PL03,T005,E0064,I04,S3,A01,3.56,32,308.11,118
20008473,2025-06-04,PL01,T004,E0018,I05,S4,A04,3.05,45,184.57,68
20008474,2025-06-04,PL02,T001,E0046,I08,S1,A06,1.11,60,17.68,0
20008475,2025-06-04,PL03,T006,E0067,I02,S3,A01,2.73,32,233.11,158
20008476,2025-06-04,PL03,T003,E0053,I02,S1,A06,1.1,45,9.92,0
20008477,2025-06-05,PL04,T003,E0088,I04,S1,A02,0.85,45,32.86,0
20008478,2025-06-05,PL02,T002,E0039,I08,S1,A04,1.33,60,168.75,0
20008479,2025-06-05,PL02,T002,E0041,I01,S4,A03,1.21,60,25.53,101
20008480,2025-06-05,PL04,T002,E0087,I04,S2,A04,2.74,60,26.64,0
20008481,2025-06-05,PL02,T001,E0025,I04,S3,A05,2.67,60,47.61,0
20008482,2025-06-05,PL04,T005,E0073,I06,S3,A06,1.58,32,51.71,69
20008483,2025-06-05,PL03,T004,E0053,I07,S2,A05,2.06,45,30.63,0
20008484,2025-06-05,PL02,T001,E0028,I02,S2,A03,1.6,60,1.74,36
20008485,2025-06-05,PL01,T001,E0023,I08,S2,A01,1.01,60,143.35,0
20008486,2025-06-05,PL01,T002,E0022,I01,S1,A05,0.89,60,6.01,0
20008487,2025-06-05,PL01,T006,E0018,I05,S3,A01,1.16,32,93.58,109
20008488,2025-06-05,PL04,T005,E0086,I01,S3,A03,1.14,32,44.47,70
20008489,2025-06-05,PL04,T004,E0073,I05,S3,A03,2.92,45,36.85,88
20008490,2025-06-05,PL02,T003,E0038,I08,S2,A04,1.12,45,202.22,0
20008491,2025-06-06,PL02,T005,E0045,I02,S2,A05,1.69,32,35.44,73
20008492,2025-06-06,PL03,T002,E0055,I04,S3,A04,0.86,60,37.0,95
20008493,2025-06-06,PL02,T005,E0048,I04,S1,A01,1.28,32,45.82,0
20008494,2025-06-06,PL02,T003,E0040,I05,S1,A03,0.8,45,16.97,0
20008495,2025-06-06,PL05,T002,E0095,I06,S3,A03,2.27,60,31.5,0
20008496,2025-06-06,PL03,T003,E0064,I03,S1,A02,0.25,45,41.46,0
20008497,2025-06-07,PL03,T001,E0050,I08,S4,A02,1.85,60,208.54,201
20008498,2025-06-07,PL02,T006,E0042,I03,S2,A01,2.8,32,20.53,0
20008499,2025-06-07,PL03,T006,E0060,I06,S3,A05,0.75,32,18.98,72
20008500,2025-06-07,PL04,T004,E0089,I06,S1,A03,0.79,45,13.28,0
20008501,2025-06-07,PL02,T006,E0032,I04,S2,A04,1.74,32,127.2,0
20008502,2025-06-07,PL03,T006,E0056,I05,S2,A04,2.57,32,208.03,0
20008503,2025-06-07,PL03,T006,E0055,I02,S3,A05,1.13,32,47.76,150
20008504,2025-06-08,PL01,T001,E0009,I03,S4,A04,1.83,60,292.92,234
20008505,2025-06-08,PL05,T002,E0091,I08,S1,A03,0.99,60,26.45,0
20008506,2025-06-08,PL04,T001,E0078,I04,S1,A05,0.25,60,4.31,0
20008507,2025-06-08,PL04,T006,E0081,I07,S1,A01,1.12,32,28.22,0
20008508,2025-06-08,PL04,T003,E0077,I06,S1,A05,1.32,45,22.41,0
20008509,2025-06-08,PL02,T004,E0048,I07,S1,A06,2.02,45,15.47,0
20008510,2025-06-09,PL04,T005,E0078,I07,S2,A02,0.39,32,32.46,0
20008511,2025-06-09,PL02,T006,E0028,I04,S1,A06,0.65,32,24.18,0
20008512,2025-06-09,PL03,T002,E0054,I06,S1,A04,1.12,60,154.16,0
20008513,2025-06-09,PL03,T003,E0064,I07,S2,A01,1.03,45,116.97,0
20008514,2025-06-09,PL05,T003,E0098,I06,S1,A01,1.49,45,128.34,0
20008515,2025-06-09,PL03,T004,E0072,I01,S1,A05,1.37,45,26.28,0
20008516,2025-06-09,PL05,T002,E0092,I01,S2,A01,0.25,60,171.42,0
20008517,2025-06-09,PL05,T003,E0105,I01,S3,A05,2.33,45,14.81,0
20008518,2025-06-09,PL02,T001,E0030,I01,S1,A02,1.45,60,151.62,0
20008519,2025-06-09,PL02,T001,E0033,I05,S1,A01,0.38,60,49.3,0
20008520,2025-06-09,PL03,T004,E0070,I01,S1,A03,0.25,45,19.51,0
20008521,2025-06-09,PL03,T002,E0069,I01,S2,A03,0.9,60,35.67,0
20008522,2025-06-10,PL01,T002,E0014,I04,S1,A05,1.1,60,11.53,0
20008523,2025-06-10,PL02,T004,E0039,I07,S1,A02,1.26,45,123.92,0
20008524,2025-06-10,PL05,T003,E0104,I08,S2,A01,2.88,45,37.51,0
20008525,2025-06-10,PL02,T001,E0041,I03,S1,A05,1.15,60,16.36,0
20008526,2025-06-10,PL04,T004,E0090,I06,S2,A06,1.55,45,31.5,0
20008527,2025-06-10,PL04,T001,E0074,I06,S1,A03,1.1,60,21.9,0
20008528,2025-06-10,PL02,T004,E0033,I03,S1,A06,0.71,45,6.99,0
20008529,2025-06-10,PL05,T004,E0097,I08,S3,A01,2.49,45,159.62,115
20008530,2025-06-10,PL03,T006,E0053,I05,S1,A02,2.22,32,85.14,0
20008531,2025-06-11,PL02,T001,E0042,I05,S1,A01,0.25,60,20.11,0
20008532,2025-06-11,PL05,T002,E0102,I08,S1,A02,0.25,60,66.15,0
20008533,2025-06-11,PL02,T003,E0026,I07,S3,A04,0.48,45,107.36,0
20008534,2025-06-11,PL04,T001,E0079,I02,S1,A06,2.05,60,3.39,0
20008535,2025-06-11,PL04,T001,E0087,I08,S3,A05,2.41,60,16.29,0
20008536,2025-06-11,PL05,T006,E0099,I04,S1,A06,0.64,32,24.73,0
20008537,2025-06-11,PL02,T001,E0045,I03,S1,A03,1.15,60,5.54,0
20008538,2025-06-11,PL05,T001,E0092,I02,S2,A04,1.1,60,45.3,42
20008539,2025-06-11,PL01,T006,E0023,I05,S3,A03,1.88,32,10.65,28
20008540,2025-06-11,PL03,T004,E0058,I04,S2,A05,2.41,45,20.62,78
20008541,2025-06-11,PL01,T003,E0018,I01,S2,A06,0.3,45,20.65,39
20008542,2025-06-11,PL01,T002,E0003,I05,S2,A04,1.83,60,132.48,22
20008543,2025-06-11,PL03,T004,E0049,I08,S1,A05,1.8,45,14.69,0
20008544,2025-06-11,PL05,T002,E0092,I07,S1,A02,1.74,60,105.07,0
20008545,2025-06-11,PL05,T002,E0095,I07,S1,A02,0.53,60,69.8,0
20008546,2025-06-11,PL03,T001,E0052,I04,S1,A04,1.08,60,65.47,0
20008547,2025-06-12,PL03,T006,E0067,I03,S1,A01,1.63,32,126.01,0
20008548,2025-06-12,PL04,T001,E0090,I08,S1,A06,0.86,60,22.61,0
20008549,2025-06-12,PL01,T002,E0008,I08,S1,A02,0.75,60,187.31,0
20008550,2025-06-12,PL04,T002,E0083,I05,S3,A03,1.76,60,6.81,0
20008551,2025-06-12,PL05,T005,E0099,I02,S2,A02,0.25,32,136.02,39
20008552,2025-06-12,PL02,T003,E0026,I03,S4,A01,0.79,45,128.13,110
20008553,2025-06-12,PL03,T003,E0049,I03,S2,A01,1.55,45,187.01,0
20008554,2025-06-12,PL05,T004,E0107,I07,S1,A02,1.0,45,23.66,0
20008555,2025-06-12,PL05,T004,E0101,I06,S3,A01,0.72,45,230.89,0
20008556,2025-06-13,PL02,T002,E0032,I06,S2,A03,1.13,60,33.11,22
20008557,2025-06-13,PL01,T001,E0009,I02,S2,A04,1.83,60,108.22,0
20008558,2025-06-13,PL03,T006,E0053,I08,S3,A03,1.52,32,44.99,94
20008559,2025-06-13,PL01,T006,E0011,I04,S2,A05,1.55,32,18.11,0
20008560,2025-06-13,PL03,T001,E0066,I06,S1,A01,1.35,60,93.92,0
20008561,2025-06-13,PL05,T005,E0094,I07,S1,A03,0.36,32,19.11,0
20008562,2025-06-13,PL04,T003,E0077,I04,S3,A05,3.0,45,26.67,86
20008563,2025-06-13,PL02,T006,E0031,I02,S1,A02,1.6,32,11.71,0
20008564,2025-06-13,PL05,T003,E0094,I01,S1,A02,0.25,45,37.73,0
20008565,2025-06-13,PL04,T004,E0089,I04,S1,A01,0.37,45,55.91,0
20008566,2025-06-13,PL02,T003,E0046,I02,S1,A03,1.22,45,30.61,0
20008567,2025-06-13,PL02,T002,E0048,I03,S1,A06,0.61,60,29.67,0
20008568,2025-06-13,PL02,T002,E0045,I05,S3,A04,3.1,60,117.98,81
20008569,2025-06-13,PL03,T004,E0069,I07,S3,A02,0.34,45,19.58,79
20008570,2025-06-13,PL01,T001,E0010,I05,S4,A03,2.39,60,35.43,129
20008571,2025-06-13,PL02,T004,E0038,I06,S2,A03,1.69,45,27.59,0
20008572,2025-06-13,PL04,T005,E0086,I03,S3,A01,2.87,32,80.09,94
20008573,2025-06-13,PL03,T006,E0064,I08,S1,A01,1.86,32,77.17,0
20008574,2025-06-13,PL01,T001,E0011,I01,S2,A06,0.27,60,18.21,5
20008575,2025-06-13,PL02,T005,E0039,I05,S1,A05,1.14,32,26.36,0
20008576,2025-06-13,PL03,T005,E0067,I02,S2,A06,1.01,32,31.54,15
20008577,2025-06-13,PL05,T004,E0091,I02,S2,A03,2.03,45,25.12,17
20008578,2025-06-13,PL04,T005,E0075,I04,S2,A05,0.56,32,37.67,0
20008579,2025-06-14,PL04,T002,E0083,I02,S1,A02,0.35,60,21.88,0
20008580,2025-06-14,PL05,T003,E0097,I05,S1,A04,1.64,45,53.75,0
20008581,2025-06-14,PL04,T006,E0075,I01,S2,A04,1.42,32,145.65,24
20008582,2025-06-14,PL03,T003,E0071,I04,S1,A03,1.57,45,2.43,0
20008583,2025-06-14,PL05,T003,E0091,I06,S1,A02,0.92,45,68.35,0
20008584,2025-06-14,PL03,T005,E0072,I08,S1,A01,0.25,32,43.6,0
20008585,2025-06-14,PL01,T003,E0016,I01,S1,A02,1.51,45,148.1,0
20008586,2025-06-15,PL05,T003,E0096,I03,S2,A03,1.59,45,35.94,0
20008587,2025-06-15,PL04,T002,E0080,I07,S3,A04,1.89,60,89.12,58
20008588,2025-06-15,PL03,T004,E0064,I07,S3,A02,1.45,45,37.91,89
20008589,2025-06-15,PL05,T001,E0099,I05,S1,A03,1.4,60,8.07,0
20008590,2025-06-15,PL05,T005,E0092,I05,S1,A01,1.33,32,149.68,0
20008591,2025-06-15,PL03,T003,E0059,I07,S4,A05,3.37,45,40.97,142
20008592,2025-06-15,PL03,T004,E0054,I04,S3,A02,2.2,45,218.09,137
20008593,2025-06-15,PL05,T004,E0094,I01,S1,A06,0.25,45,1.43,0
20008594,2025-06-15,PL04,T005,E0089,I04,S2,A03,1.68,32,12.76,0
20008595,2025-06-15,PL01,T001,E0019,I04,S1,A05,0.25,60,8.53,0
20008596,2025-06-16,PL01,T003,E0024,I03,S3,A02,2.5,45,22.43,57
20008597,2025-06-16,PL05,T005,E0103,I02,S3,A05,3.21,32,26.1,87
20008598,2025-06-16,PL04,T002,E0084,I05,S1,A05,1.24,60,17.95,0
20008599,2025-06-16,PL04,T002,E0075,I01,S3,A06,1.96,60,23.3,69
20008600,2025-06-16,PL05,T002,E0097,I08,S2,A03,1.93,60,40.57,5
20008601,2025-06-16,PL03,T005,E0068,I08,S2,A02,0.88,32,138.53,0
20008602,2025-06-16,PL01,T002,E0016,I01,S2,A01,1.63,60,49.03,25
20008603,2025-06-16,PL02,T005,E0026,I08,S2,A02,0.25,32,189.17,31
20008604,2025-06-16,PL04,T003,E0075,I06,S1,A03,0.55,45,7.53,0
20008605,2025-06-16,PL05,T004,E0093,I03,S1,A04,2.78,45,150.59,0
20008606,2025-06-16,PL04,T001,E0076,I04,S1,A04,0.25,60,164.55,0
20008607,2025-06-16,PL05,T005,E0102,I06,S1,A05,1.46,32,17.27,0
20008608,2025-06-16,PL02,T004,E0047,I01,S2,A01,1.12,45,121.86,0
20008609,2025-06-16,PL02,T004,E0029,I03,S2,A06,0.9,45,36.31,70
20008610,2025-06-17,PL05,T003,E0101,I05,S1,A06,2.12,45,4.18,0
20008611,2025-06-17,PL05,T003,E0100,I07,S1,A03,0.75,45,27.29,0
20008612,2025-06-17,PL02,T004,E0042,I03,S3,A05,3.11,45,56.56,0
20008613,2025-06-17,PL03,T003,E0059,I05,S2,A02,0.34,45,85.79,0
20008614,2025-06-17,PL02,T002,E0042,I08,S1,A04,1.25,60,79.46,0
20008615,2025-06-17,PL01,T002,E0018,I08,S2,A02,1.08,60,68.41,0
20008616,2025-06-17,PL05,T002,E0097,I07,S2,A01,1.86,60,177.84,0
20008617,2025-06-17,PL03,T002,E0066,I03,S3,A03,2.49,60,2.77,127
20008618,2025-06-17,PL02,T003,E0025,I03,S1,A06,1.33,45,20.64,0
20008619,2025-06-17,PL03,T002,E0052,I06,S1,A03,1.38,60,0.45,0
20008620,2025-06-17,PL05,T006,E0092,I01,S1,A02,1.45,32,111.57,0
20008621,2025-06-18,PL04,T002,E0090,I08,S3,A03,0.34,60,46.83,100
20008622,2025-06-18,PL03,T006,E0062,I08,S4,A01,3.04,32,127.58,0
20008623,2025-06-18,PL02,T002,E0044,I06,S1,A01,0.86,60,88.25,0
20008624,2025-06-18,PL02,T004,E0048,I08,S4,A06,2.31,45,37.7,125
20008625,2025-06-18,PL01,T003,E0004,I08,S1,A04,0.85,45,14.3,0
20008626,2025-06-19,PL03,T003,E0058,I06,S3,A06,1.75,45,19.98,120
20008627,2025-06-19,PL03,T003,E0062,I04,S3,A05,2.01,45,23.82,122
20008628,2025-06-19,PL04,T002,E0085,I02,S1,A03,1.23,60,5.21,0
20008629,2025-06-19,PL02,T005,E0037,I06,S2,A01,2.67,32,101.13,0
20008630,2025-06-19,PL05,T003,E0102,I04,S1,A06,0.91,45,24.54,0
20008631,2025-06-19,PL05,T001,E0102,I04,S2,A06,1.96,60,21.52,28
20008632,2025-06-19,PL03,T001,E0061,I02,S1,A05,0.42,60,10.9,0
20008633,2025-06-19,PL04,T002,E0089,I01,S3,A04,0.54,60,72.3,109
20008634,2025-06-19,PL03,T001,E0053,I07,S2,A03,0.87,60,1.69,0
20008635,2025-06-19,PL03,T005,E0068,I07,S3,A03,2.26,32,43.94,162
20008636,2025-06-20,PL03,T006,E0054,I01,S1,A03,0.91,32,5.8,0
20008637,2025-06-20,PL01,T006,E0022,I08,S1,A04,0.29,32,91.3,0
20008638,2025-06-20,PL05,T001,E0105,I05,S1,A06,0.9,60,0.6,0
20008639,2025-06-20,PL03,T002,E0071,I02,S1,A03,0.79,60,17.43,0
20008640,2025-06-20,PL03,T003,E0068,I08,S1,A03,0.57,45,22.19,0
20008641,2025-06-20,PL03,T006,E0064,I08,S3,A01,1.98,32,84.52,72
20008642,2025-06-20,PL01,T004,E0006,I01,S3,A03,0.34,45,45.81,93
20008643,2025-06-20,PL02,T006,E0032,I07,S3,A05,0.93,32,31.24,113
20008644,2025-06-20,PL05,T006,E0099,I08,S3,A01,0.38,32,182.24,105
20008645,2025-06-20,PL05,T003,E0095,I08,S1,A05,0.96,45,23.73,0
20008646,2025-06-20,PL01,T002,E0008,I03,S2,A04,1.34,60,63.86,5
20008647,2025-06-21,PL01,T006,E0012,I03,S2,A04,0.25,32,97.62,0
20008648,2025-06-21,PL05,T003,E0102,I08,S1,A02,1.99,45,141.9,0
20008649,2025-06-21,PL05,T004,E0103,I07,S1,A02,0.95,45,44.9,0
20008650,2025-06-21,PL03,T003,E0058,I01,S2,A01,1.41,45,88.83,0
20008651,2025-06-21,PL03,T004,E0054,I04,S4,A01,3.03,45,68.56,113
20008652,2025-06-21,PL02,T006,E0044,I01,S3,A02,3.04,32,112.86,162
20008653,2025-06-21,PL02,T006,E0032,I03,S2,A05,1.73,32,1.06,20
20008654,2025-06-21,PL03,T002,E0064,I02,S2,A05,0.63,60,17.76,45
20008655,2025-06-22,PL05,T004,E0103,I03,S4,A05,3.41,45,15.39,169
20008656,2025-06-22,PL01,T006,E0017,I08,S3,A01,2.19,32,228.04,114
20008657,2025-06-22,PL01,T005,E0011,I03,S3,A02,3.41,32,24.02,144
20008658,2025-06-22,PL04,T006,E0082,I01,S1,A06,1.02,32,6.3,0
20008659,2025-06-22,PL02,T005,E0029,I05,S3,A06,2.2,32,7.24,145
20008660,2025-06-22,PL01,T005,E0013,I03,S2,A03,1.85,32,31.87,0
20008661,2025-06-22,PL04,T004,E0086,I03,S2,A01,1.95,45,219.61,0
20008662,2025-06-23,PL02,T002,E0046,I05,S2,A03,1.48,60,30.97,0
20008663,2025-06-23,PL04,T003,E0082,I04,S1,A04,1.15,45,16.67,0
20008664,2025-06-23,PL04,T001,E0085,I06,S1,A03,0.25,60,9.62,0
20008665,2025-06-23,PL04,T003,E0079,I03,S2,A01,0.92,45,187.15,47
20008666,2025-06-23,PL01,T002,E0003,I06,S2,A01,2.14,60,124.55,41
20008667,2025-06-23,PL02,T001,E0045,I01,S2,A01,2.13,60,163.94,19
20008668,2025-06-24,PL02,T006,E0032,I08,S2,A06,2.3,32,36.95,68
20008669,2025-06-24,PL05,T005,E0102,I05,S1,A06,1.36,32,5.9,0
20008670,2025-06-24,PL03,T006,E0059,I06,S2,A05,1.17,32,19.47,0
20008671,2025-06-24,PL04,T003,E0080,I07,S2,A03,2.04,45,36.38,0
20008672,2025-06-24,PL05,T004,E0097,I08,S1,A03,0.54,45,7.79,0
20008673,2025-06-24,PL05,T005,E0102,I03,S3,A05,1.11,32,11.09,99
20008674,2025-06-24,PL02,T006,E0032,I08,S3,A05,3.21,32,23.78,120
20008675,2025-06-24,PL04,T003,E0074,I03,S1,A03,1.09,45,25.49,0
20008676,2025-06-24,PL02,T002,E0030,I01,S1,A03,0.25,60,31.18,0
20008677,2025-06-24,PL04,T006,E0073,I04,S1,A05,1.92,32,11.98,0
20008678,2025-06-24,PL02,T004,E0025,I08,S3,A01,2.66,45,278.68,0
20008679,2025-06-24,PL03,T006,E0063,I04,S1,A05,0.47,32,15.19,0
20008680,2025-06-24,PL02,T001,E0028,I01,S3,A02,2.11,60,299.28,0
20008681,2025-06-24,PL03,T001,E0055,I05,S2,A05,1.71,60,13.47,39
20008682,2025-06-25,PL03,T003,E0056,I08,S3,A01,2.78,45,187.68,112
20008683,2025-06-25,PL04,T004,E0084,I07,S2,A05,1.06,45,10.4,33
20008684,2025-06-25,PL03,T003,E0052,I03,S3,A03,2.06,45,13.57,112
20008685,2025-06-25,PL01,T005,E0011,I08,S3,A01,2.54,32,81.41,102
20008686,2025-06-25,PL01,T004,E0002,I04,S1,A05,1.37,45,23.79,0
20008687,2025-06-25,PL05,T006,E0104,I05,S2,A03,0.35,32,19.88,0
20008688,2025-06-25,PL02,T003,E0039,I01,S2,A05,1.88,45,7.32,0
20008689,2025-06-25,PL02,T001,E0038,I06,S3,A04,3.27,60,103.41,133
20008690,2025-06-25,PL04,T005,E0079,I07,S2,A01,1.34,32,12.05,24
20008691,2025-06-25,PL01,T005,E0003,I02,S1,A04,1.26,32,35.32,0
20008692,2025-06-25,PL01,T004,E0013,I01,S2,A05,0.25,45,14.57,0
20008693,2025-06-25,PL02,T001,E0048,I08,S1,A02,2.36,60,18.25,0
20008694,2025-06-26,PL01,T003,E0012,I04,S1,A02,0.82,45,150.76,0
20008695,2025-06-26,PL05,T002,E0093,I01,S1,A02,0.25,60,78.34,0
20008696,2025-06-26,PL01,T003,E0013,I05,S2,A06,0.75,45,15.06,30
20008697,2025-06-26,PL03,T003,E0051,I02,S2,A02,1.13,45,85.72,0
20008698,2025-06-26,PL05,T005,E0106,I04,S3,A05,2.14,32,41.26,121
20008699,2025-06-26,PL01,T003,E0021,I01,S1,A02,1.23,45,49.72,0
20008700,2025-06-26,PL04,T001,E0074,I03,S1,A02,0.25,60,90.93,0
20008701,2025-06-26,PL04,T003,E0075,I07,S1,A02,0.63,45,8.24,0
20008702,2025-06-26,PL04,T005,E0076,I04,S1,A04,1.65,32,49.13,0
20008703,2025-06-26,PL04,T001,E0073,I02,S1,A04,0.32,60,93.3,0
20008704,2025-06-26,PL04,T001,E0085,I04,S2,A02,1.84,60,82.29,0
20008705,2025-06-27,PL01,T003,E0009,I08,S1,A05,1.45,45,4.12,0
20008706,2025-06-27,PL04,T006,E0074,I03,S3,A02,0.82,32,179.61,115
20008707,2025-06-27,PL04,T001,E0082,I02,S1,A06,1.42,60,8.81,0
20008708,2025-06-27,PL04,T001,E0085,I04,S2,A04,2.26,60,144.83,0
20008709,2025-06-27,PL02,T002,E0042,I06,S2,A02,1.08,60,33.19,0
20008710,2025-06-27,PL03,T001,E0058,I05,S1,A06,0.83,60,1.6,0
20008711,2025-06-27,PL04,T004,E0090,I05,S3,A03,1.61,45,4.18,0
20008712,2025-06-27,PL03,T003,E0065,I07,S2,A05,2.81,45,37.28,0
20008713,2025-06-27,PL01,T001,E0001,I03,S1,A05,1.49,60,26.8,0
20008714,2025-06-27,PL02,T003,E0043,I05,S3,A03,1.47,45,47.77,116
20008715,2025-06-27,PL05,T005,E0094,I06,S3,A03,2.9,32,5.82,101
20008716,2025-06-27,PL05,T005,E0093,I04,S1,A05,0.54,32,1.58,0
20008717,2025-06-28,PL03,T002,E0066,I08,S1,A01,2.52,60,171.77,0
20008718,2025-06-28,PL03,T005,E0068,I08,S1,A06,0.46,32,14.39,0
20008719,2025-06-28,PL02,T004,E0037,I07,S2,A02,1.38,45,175.04,0
20008720,2025-06-28,PL05,T006,E0091,I02,S2,A05,2.46,32,13.45,0
20008721,2025-06-28,PL03,T006,E0051,I03,S2,A04,1.15,32,137.35,0
20008722,2025-06-28,PL02,T003,E0027,I07,S2,A01,1.66,45,179.71,31
20008723,2025-06-28,PL02,T006,E0033,I02,S3,A02,1.54,32,181.81,91
20008724,2025-06-28,PL03,T006,E0050,I05,S1,A01,1.72,32,133.16,0
20008725,2025-06-28,PL03,T003,E0072,I05,S4,A04,3.83,45,319.15,147
20008726,2025-06-29,PL04,T004,E0084,I08,S1,A05,1.91,45,28.56,0
20008727,2025-06-29,PL02,T001,E0027,I04,S1,A05,1.69,60,24.14,0
20008728,2025-06-29,PL01,T003,E0012,I08,S3,A01,1.88,45,99.91,74
20008729,2025-06-29,PL01,T005,E0004,I03,S3,A06,2.05,32,0.19,216
20008730,2025-06-29,PL05,T004,E0097,I07,S1,A06,0.45,45,2.27,0
20008731,2025-06-29,PL02,T006,E0042,I05,S2,A06,2.29,32,30.35,40
20008732,2025-06-30,PL05,T003,E0099,I06,S1,A01,1.62,45,39.74,0
20008733,2025-06-30,PL04,T004,E0087,I03,S3,A04,0.94,45,14.75,75
20008734,2025-06-30,PL01,T004,E0019,I06,S3,A03,1.99,45,36.82,100
20008735,2025-06-30,PL05,T003,E0103,I08,S1,A04,0.76,45,186.04,0
20008736,2025-06-30,PL05,T002,E0103,I06,S1,A01,0.81,60,44.42,0
20008737,2025-07-01,PL04,T005,E0084,I07,S2,A06,0.35,32,5.17,0
20008738,2025-07-01,PL04,T004,E0086,I08,S2,A02,1.41,45,237.59,11
20008739,2025-07-01,PL05,T001,E0105,I04,S1,A01,1.05,60,149.03,0
