OrdenID,FechaEntrada,FechaSalida,TallerID,TallerNombre,CiudadTaller,ClienteID,VehiculoID,MecanicoID,MecanicoNombre,GarantiaSiNo
2007700,2025-09-06,2025-09-06,T001,AutoZen Atocha,Madrid,C0064,V00072,M006,Pablo,No
2007701,2025-09-06,2025-09-07,T003,AutoZen Mar,Valencia,C0486,V00529,M006,Pablo,No
2007702,2025-09-06,2025-09-08,T001,AutoZen Atocha,Madrid,C0578,V00634,M006,Pablo,No
2007703,2025-09-06,2025-09-06,T003,AutoZen Mar,Valencia,C0884,V00969,M001,Luis,No
2007704,2025-09-06,2025-09-06,T002,AutoZen Norte,Madrid,C0192,V00217,M002,Sara,No
2007705,2025-09-08,2025-09-09,T001,AutoZen Atocha,Madrid,C0706,V00774,M003,Nuria,No
2007706,2025-09-08,2025-09-08,T001,AutoZen Atocha,Madrid,C0550,V00604,M004,Leo,No
2007707,2025-09-08,2025-09-09,T001,AutoZen Atocha,Madrid,C0615,V00676,M005,Irene,No
2007708,2025-09-08,2025-09-08,T004,AutoZen Triana,Sevilla,C0224,V00252,M003,Nuria,No
2007709,2025-09-08,2025-09-08,T001,AutoZen Atocha,Madrid,C0740,V00813,M006,Pablo,No
2007710,2025-09-08,2025-09-09,T002,AutoZen Norte,Madrid,C0354,V00382,M006,Pablo,No
2007711,2025-09-08,2025-09-08,T004,AutoZen Triana,Sevilla,C0809,V00886,M005,Irene,No
2007712,2025-09-08,2025-09-08,T004,AutoZen Triana,Sevilla,C0205,V00230,M001,Luis,No
2007713,2025-09-08,2025-09-09,T001,AutoZen Atocha,Madrid,C0833,V00912,M004,Leo,No
2007714,2025-09-08,2025-09-08,T004,AutoZen Triana,Sevilla,C0272,V00301,M003,Nuria,No
2007715,2025-09-08,2025-09-09,T004,AutoZen Triana,Sevilla,C0390,V00420,M002,Sara,No
2007716,2025-09-08,2025-09-09,T003,AutoZen Mar,Valencia,C0584,V00643,M006,Pablo,Sí
2007717,2025-09-08,2025-09-08,T003,AutoZen Mar,Valencia,C0077,V00084,M006,Pablo,No
2007718,2025-09-08,2025-09-08,T004,AutoZen Triana,Sevilla,C0297,V00323,M005,Irene,No
2007719,2025-09-08,2025-09-09,T003,AutoZen Mar,Valencia,C0243,V00272,M006,Pablo,No
2007720,2025-09-08,2025-09-09,T002,AutoZen Norte,Madrid,C0675,V00739,M002,Sara,No
2007721,2025-09-08,2025-09-08,T004,AutoZen Triana,Sevilla,C0865,V00949,M002,Sara,No
2007722,2025-09-08,2025-09-08,T001,AutoZen Atocha,Madrid,C0397,V00430,M005,Irene,No
2007723,2025-09-08,2025-09-09,T003,AutoZen Mar,Valencia,C0244,V00274,M002,Sara,No
2007724,2025-09-09,2025-09-09,T004,AutoZen Triana,Sevilla,C0314,V00339,M003,Nuria,No
2007725,2025-09-09,2025-09-10,T004,AutoZen Triana,Sevilla,C0031,V00038,M006,Pablo,No
2007726,2025-09-09,2025-09-09,T001,AutoZen Atocha,Madrid,C0691,V00757,M006,Pablo,No
2007727,2025-09-09,2025-09-09,T003,AutoZen Mar,Valencia,C0085,V00092,M002,Sara,No
2007728,2025-09-09,2025-09-11,T003,AutoZen Mar,Valencia,C0169,V00188,M005,Irene,No
2007729,2025-09-09,2025-09-11,T001,AutoZen Atocha,Madrid,C0790,V00864,M002,Sara,No
2007730,2025-09-09,2025-09-10,T003,AutoZen Mar,Valencia,C0782,V00856,M004,Leo,No
2007731,2025-09-09,2025-09-09,T003,AutoZen Mar,Valencia,C0788,V00862,M005,Irene,No
2007732,2025-09-09,2025-09-11,T001,AutoZen Atocha,Madrid,C0744,V00817,M002,Sara,No
2007733,2025-09-09,2025-09-09,T003,AutoZen Mar,Valencia,C0462,V00503,M006,Pablo,No
2007734,2025-09-10,2025-09-11,T004,AutoZen Triana,Sevilla,C0231,V00258,M003,Nuria,No
2007735,2025-09-10,2025-09-11,T002,AutoZen Norte,Madrid,C0036,V00043,M002,Sara,No
2007736,2025-09-10,2025-09-10,T002,AutoZen Norte,Madrid,C0198,V00223,M005,Irene,Sí
2007737,2025-09-10,2025-09-10,T003,AutoZen Mar,Valencia,C0061,V00068,M004,Leo,No
2007738,2025-09-10,2025-09-11,T002,AutoZen Norte,Madrid,C0418,V00453,M004,Leo,Sí
2007739,2025-09-10,2025-09-10,T002,AutoZen Norte,Madrid,C0511,V00559,M004,Leo,No
2007740,2025-09-11,2025-09-12,T002,AutoZen Norte,Madrid,C0861,V00945,M006,Pablo,No
2007741,2025-09-11,2025-09-11,T001,AutoZen Atocha,Madrid,C0170,V00189,M003,Nuria,No
2007742,2025-09-11,2025-09-12,T001,AutoZen Atocha,Madrid,C0468,V00511,M006,Pablo,No
2007743,2025-09-11,2025-09-13,T004,AutoZen Triana,Sevilla,C0591,V00650,M001,Luis,No
2007744,2025-09-11,2025-09-11,T002,AutoZen Norte,Madrid,C0898,V00985,M004,Leo,No
2007745,2025-09-11,2025-09-11,T004,AutoZen Triana,Sevilla,C0060,V00067,M005,Irene,No
2007746,2025-09-11,2025-09-12,T003,AutoZen Mar,Valencia,C0459,V00500,M001,Luis,No
2007747,2025-09-11,2025-09-11,T003,AutoZen Mar,Valencia,C0255,V00285,M001,Luis,No
2007748,2025-09-11,2025-09-11,T001,AutoZen Atocha,Madrid,C0361,V00391,M002,Sara,No
2007749,2025-09-11,2025-09-12,T003,AutoZen Mar,Valencia,C0176,V00195,M005,Irene,No
2007750,2025-09-11,2025-09-11,T004,AutoZen Triana,Sevilla,C0261,V00289,M006,Pablo,Sí
2007751,2025-09-11,2025-09-11,T003,AutoZen Mar,Valencia,C0208,V00233,M002,Sara,No
2007752,2025-09-12,2025-09-12,T004,AutoZen Triana,Sevilla,C0709,V00778,M006,Pablo,No
2007753,2025-09-12,2025-09-12,T004,AutoZen Triana,Sevilla,C0464,V00505,M006,Pablo,Sí
2007754,2025-09-12,2025-09-12,T001,AutoZen Atocha,Madrid,C0319,V00345,M001,Luis,No
2007755,2025-09-12,2025-09-12,T004,AutoZen Triana,Sevilla,C0698,V00764,M005,Irene,No
2007756,2025-09-12,2025-09-12,T003,AutoZen Mar,Valencia,C0343,V00369,M006,Pablo,Sí
2007757,2025-09-12,2025-09-13,T003,AutoZen Mar,Valencia,C0150,V00168,M006,Pablo,No
2007758,2025-09-13,2025-09-13,T001,AutoZen Atocha,Madrid,C0548,V00602,M002,Sara,No
2007759,2025-09-13,2025-09-14,T001,AutoZen Atocha,Madrid,C0284,V00312,M002,Sara,No
2007760,2025-09-13,2025-09-14,T003,AutoZen Mar,Valencia,C0254,V00284,M002,Sara,No
2007761,2025-09-13,2025-09-13,T003,AutoZen Mar,Valencia,C0671,V00735,M006,Pablo,No
2007762,2025-09-13,2025-09-14,T002,AutoZen Norte,Madrid,C0897,V00984,M006,Pablo,No
2007763,2025-09-13,2025-09-14,T001,AutoZen Atocha,Madrid,C0485,V00528,M003,Nuria,No
2007764,2025-09-13,2025-09-15,T001,AutoZen Atocha,Madrid,C0393,V00424,M004,Leo,No
2007765,2025-09-13,2025-09-13,T001,AutoZen Atocha,Madrid,C0173,V00192,M006,Pablo,Sí
2007766,2025-09-13,2025-09-13,T002,AutoZen Norte,Madrid,C0600,V00661,M005,Irene,No
2007767,2025-09-13,2025-09-14,T001,AutoZen Atocha,Madrid,C0392,V00423,M006,Pablo,No
2007768,2025-09-13,2025-09-14,T004,AutoZen Triana,Sevilla,C0397,V00431,M002,Sara,No
2007769,2025-09-13,2025-09-14,T001,AutoZen Atocha,Madrid,C0328,V00353,M003,Nuria,No
2007770,2025-09-13,2025-09-13,T001,AutoZen Atocha,Madrid,C0300,V00326,M003,Nuria,No
2007771,2025-09-13,2025-09-14,T003,AutoZen Mar,Valencia,C0620,V00682,M004,Leo,No
2007772,2025-09-14,2025-09-16,T004,AutoZen Triana,Sevilla,C0780,V00853,M005,Irene,No
2007773,2025-09-15,2025-09-15,T004,AutoZen Triana,Sevilla,C0588,V00648,M004,Leo,No
2007774,2025-09-15,2025-09-16,T002,AutoZen Norte,Madrid,C0068,V00076,M001,Luis,No
2007775,2025-09-15,2025-09-17,T003,AutoZen Mar,Valencia,C0516,V00566,M002,Sara,No
2007776,2025-09-15,2025-09-16,T002,AutoZen Norte,Madrid,C0084,V00091,M005,Irene,No
2007777,2025-09-15,2025-09-15,T004,AutoZen Triana,Sevilla,C0512,V00561,M003,Nuria,No
2007778,2025-09-15,2025-09-17,T001,AutoZen Atocha,Madrid,C0451,V00490,M003,Nuria,No
2007779,2025-09-15,2025-09-15,T002,AutoZen Norte,Madrid,C0718,V00790,M003,Nuria,No
2007780,2025-09-15,2025-09-16,T002,AutoZen Norte,Madrid,C0253,V00282,M002,Sara,No
2007781,2025-09-15,2025-09-16,T004,AutoZen Triana,Sevilla,C0057,V00065,M003,Nuria,No
2007782,2025-09-15,2025-09-16,T004,AutoZen Triana,Sevilla,C0652,V00716,M005,Irene,No
2007783,2025-09-15,2025-09-15,T004,AutoZen Triana,Sevilla,C0841,V00923,M002,Sara,No
2007784,2025-09-15,2025-09-15,T004,AutoZen Triana,Sevilla,C0015,V00018,M005,Irene,No
2007785,2025-09-15,2025-09-16,T001,AutoZen Atocha,Madrid,C0042,V00051,M002,Sara,No
2007786,2025-09-15,2025-09-16,T004,AutoZen Triana,Sevilla,C0008,V00011,M002,Sara,No
2007787,2025-09-15,2025-09-15,T003,AutoZen Mar,Valencia,C0848,V00930,M005,Irene,No
2007788,2025-09-15,2025-09-15,T001,AutoZen Atocha,Madrid,C0280,V00308,M002,Sara,No
2007789,2025-09-15,2025-09-15,T002,AutoZen Norte,Madrid,C0602,V00663,M005,Irene,No
2007790,2025-09-16,2025-09-17,T004,AutoZen Triana,Sevilla,C0127,V00141,M003,Nuria,No
2007791,2025-09-16,2025-09-16,T003,AutoZen Mar,Valencia,C0316,V00341,M001,Luis,No
2007792,2025-09-16,2025-09-17,T002,AutoZen Norte,Madrid,C0316,V00341,M005,Irene,No
2007793,2025-09-16,2025-09-17,T002,AutoZen Norte,Madrid,C0803,V00879,M006,Pablo,No
2007794,2025-09-16,2025-09-16,T004,AutoZen Triana,Sevilla,C0228,V00255,M003,Nuria,No
2007795,2025-09-16,2025-09-18,T004,AutoZen Triana,Sevilla,C0251,V00280,M005,Irene,Sí
2007796,2025-09-16,2025-09-18,T002,AutoZen Norte,Madrid,C0292,V00317,M004,Leo,No
2007797,2025-09-16,2025-09-16,T002,AutoZen Norte,Madrid,C0722,V00796,M005,Irene,No
2007798,2025-09-16,2025-09-16,T003,AutoZen Mar,Valencia,C0164,V00182,M006,Pablo,No
2007799,2025-09-16,2025-09-16,T003,AutoZen Mar,Valencia,C0098,V00106,M002,Sara,No
2007800,2025-09-16,2025-09-18,T004,AutoZen Triana,Sevilla,C0752,V00826,M002,Sara,No
2007801,2025-09-16,2025-09-16,T002,AutoZen Norte,Madrid,C0349,V00376,M004,Leo,No
2007802,2025-09-17,2025-09-17,T002,AutoZen Norte,Madrid,C0055,V00062,M004,Leo,No
2007803,2025-09-17,2025-09-18,T004,AutoZen Triana,Sevilla,C0623,V00686,M006,Pablo,No
2007804,2025-09-17,2025-09-18,T003,AutoZen Mar,Valencia,C0615,V00676,M001,Luis,No
2007805,2025-09-17,2025-09-18,T004,AutoZen Triana,Sevilla,C0390,V00420,M004,Leo,No
2007806,2025-09-17,2025-09-17,T004,AutoZen Triana,Sevilla,C0366,V00396,M006,Pablo,No
2007807,2025-09-17,2025-09-18,T001,AutoZen Atocha,Madrid,C0215,V00242,M001,Luis,No
2007808,2025-09-17,2025-09-17,T001,AutoZen Atocha,Madrid,C0844,V00926,M005,Irene,No
2007809,2025-09-18,2025-09-19,T002,AutoZen Norte,Madrid,C0794,V00867,M002,Sara,No
2007810,2025-09-18,2025-09-18,T003,AutoZen Mar,Valencia,C0206,V00231,M002,Sara,No
2007811,2025-09-18,2025-09-18,T001,AutoZen Atocha,Madrid,C0473,V00515,M005,Irene,No
2007812,2025-09-18,2025-09-19,T003,AutoZen Mar,Valencia,C0021,V00027,M003,Nuria,Sí
2007813,2025-09-18,2025-09-20,T001,AutoZen Atocha,Madrid,C0389,V00419,M005,Irene,No
2007814,2025-09-18,2025-09-20,T004,AutoZen Triana,Sevilla,C0388,V00418,M005,Irene,No
2007815,2025-09-18,2025-09-18,T003,AutoZen Mar,Valencia,C0431,V00467,M005,Irene,No
2007816,2025-09-18,2025-09-19,T003,AutoZen Mar,Valencia,C0204,V00229,M005,Irene,No
2007817,2025-09-19,2025-09-19,T001,AutoZen Atocha,Madrid,C0309,V00334,M006,Pablo,No
2007818,2025-09-19,2025-09-20,T003,AutoZen Mar,Valencia,C0445,V00483,M004,Leo,No
2007819,2025-09-19,2025-09-20,T002,AutoZen Norte,Madrid,C0027,V00034,M002,Sara,No
2007820,2025-09-19,2025-09-19,T002,AutoZen Norte,Madrid,C0555,V00608,M004,Leo,No
2007821,2025-09-19,2025-09-21,T003,AutoZen Mar,Valencia,C0056,V00063,M006,Pablo,No
2007822,2025-09-19,2025-09-19,T002,AutoZen Norte,Madrid,C0100,V00109,M004,Leo,No
2007823,2025-09-19,2025-09-19,T001,AutoZen Atocha,Madrid,C0757,V00830,M006,Pablo,No
2007824,2025-09-19,2025-09-21,T004,AutoZen Triana,Sevilla,C0336,V00361,M006,Pablo,No
2007825,2025-09-19,2025-09-21,T004,AutoZen Triana,Sevilla,C0848,V00930,M003,Nuria,No
2007826,2025-09-19,2025-09-20,T003,AutoZen Mar,Valencia,C0208,V00233,M004,Leo,No
2007827,2025-09-19,2025-09-19,T004,AutoZen Triana,Sevilla,C0259,V00288,M004,Leo,No
2007828,2025-09-19,2025-09-20,T004,AutoZen Triana,Sevilla,C0445,V00483,M002,Sara,No
2007829,2025-09-19,2025-09-19,T001,AutoZen Atocha,Madrid,C0606,V00667,M004,Leo,No
2007830,2025-09-19,2025-09-19,T002,AutoZen Norte,Madrid,C0060,V00067,M004,Leo,No
2007831,2025-09-20,2025-09-20,T001,AutoZen Atocha,Madrid,C0518,V00569,M002,Sara,No
2007832,2025-09-20,2025-09-21,T004,AutoZen Triana,Sevilla,C0695,V00761,M001,Luis,No
2007833,2025-09-20,2025-09-22,T001,AutoZen Atocha,Madrid,C0745,V00818,M001,Luis,No
2007834,2025-09-20,2025-09-20,T002,AutoZen Norte,Madrid,C0384,V00415,M002,Sara,No
2007835,2025-09-20,2025-09-21,T001,AutoZen Atocha,Madrid,C0757,V00831,M003,Nuria,No
2007836,2025-09-20,2025-09-20,T001,AutoZen Atocha,Madrid,C0375,V00406,M003,Nuria,No
2007837,2025-09-20,2025-09-20,T003,AutoZen Mar,Valencia,C0169,V00188,M004,Leo,No
2007838,2025-09-21,2025-09-21,T002,AutoZen Norte,Madrid,C0614,V00674,M003,Nuria,No
2007839,2025-09-22,2025-09-22,T003,AutoZen Mar,Valencia,C0460,V00501,M002,Sara,No
2007840,2025-09-22,2025-09-23,T002,AutoZen Norte,Madrid,C0304,V00330,M004,Leo,No
2007841,2025-09-22,2025-09-22,T002,AutoZen Norte,Madrid,C0299,V00325,M001,Luis,No
2007842,2025-09-22,2025-09-22,T002,AutoZen Norte,Madrid,C0841,V00922,M006,Pablo,No
2007843,2025-09-22,2025-09-23,T004,AutoZen Triana,Sevilla,C0026,V00033,M003,Nuria,No
2007844,2025-09-22,2025-09-22,T001,AutoZen Atocha,Madrid,C0064,V00071,M005,Irene,No
2007845,2025-09-22,2025-09-23,T003,AutoZen Mar,Valencia,C0122,V00135,M002,Sara,No
2007846,2025-09-22,2025-09-22,T004,AutoZen Triana,Sevilla,C0286,V00314,M004,Leo,No
2007847,2025-09-22,2025-09-23,T004,AutoZen Triana,Sevilla,C0230,V00257,M003,Nuria,No
2007848,2025-09-22,2025-09-24,T004,AutoZen Triana,Sevilla,C0844,V00926,M002,Sara,No
2007849,2025-09-22,2025-09-22,T001,AutoZen Atocha,Madrid,C0328,V00353,M002,Sara,No
2007850,2025-09-22,2025-09-23,T004,AutoZen Triana,Sevilla,C0038,V00045,M003,Nuria,No
2007851,2025-09-22,2025-09-22,T002,AutoZen Norte,Madrid,C0811,V00890,M002,Sara,No
2007852,2025-09-23,2025-09-23,T003,AutoZen Mar,Valencia,C0671,V00735,M002,Sara,No
2007853,2025-09-23,2025-09-23,T003,AutoZen Mar,Valencia,C0789,V00863,M002,Sara,No
2007854,2025-09-23,2025-09-23,T002,AutoZen Norte,Madrid,C0416,V00451,M006,Pablo,Sí
2007855,2025-09-23,2025-09-23,T003,AutoZen Mar,Valencia,C0458,V00498,M004,Leo,No
2007856,2025-09-23,2025-09-25,T001,AutoZen Atocha,Madrid,C0517,V00568,M004,Leo,No
2007857,2025-09-23,2025-09-24,T001,AutoZen Atocha,Madrid,C0068,V00076,M006,Pablo,No
2007858,2025-09-23,2025-09-23,T003,AutoZen Mar,Valencia,C0736,V00809,M003,Nuria,No
2007859,2025-09-23,2025-09-24,T003,AutoZen Mar,Valencia,C0102,V00111,M004,Leo,No
2007860,2025-09-23,2025-09-24,T001,AutoZen Atocha,Madrid,C0565,V00621,M006,Pablo,No
2007861,2025-09-23,2025-09-23,T001,AutoZen Atocha,Madrid,C0621,V00683,M003,Nuria,No
2007862,2025-09-23,2025-09-24,T004,AutoZen Triana,Sevilla,C0850,V00932,M001,Luis,No
2007863,2025-09-23,2025-09-24,T001,AutoZen Atocha,Madrid,C0184,V00204,M003,Nuria,No
2007864,2025-09-23,2025-09-24,T003,AutoZen Mar,Valencia,C0611,V00671,M003,Nuria,No
2007865,2025-09-24,2025-09-26,T003,AutoZen Mar,Valencia,C0815,V00894,M004,Leo,No
2007866,2025-09-24,2025-09-25,T004,AutoZen Triana,Sevilla,C0665,V00728,M004,Leo,No
2007867,2025-09-24,2025-09-26,T004,AutoZen Triana,Sevilla,C0545,V00597,M003,Nuria,No
2007868,2025-09-24,2025-09-24,T004,AutoZen Triana,Sevilla,C0495,V00542,M004,Leo,No
2007869,2025-09-24,2025-09-26,T002,AutoZen Norte,Madrid,C0036,V00043,M001,Luis,Sí
2007870,2025-09-24,2025-09-25,T002,AutoZen Norte,Madrid,C0301,V00327,M006,Pablo,Sí
2007871,2025-09-24,2025-09-25,T004,AutoZen Triana,Sevilla,C0515,V00565,M004,Leo,No
2007872,2025-09-24,2025-09-24,T001,AutoZen Atocha,Madrid,C0651,V00715,M005,Irene,Sí
2007873,2025-09-24,2025-09-25,T002,AutoZen Norte,Madrid,C0669,V00732,M004,Leo,No
2007874,2025-09-25,2025-09-26,T003,AutoZen Mar,Valencia,C0562,V00617,M003,Nuria,No
2007875,2025-09-25,2025-09-25,T002,AutoZen Norte,Madrid,C0150,V00168,M002,Sara,No
2007876,2025-09-25,2025-09-25,T003,AutoZen Mar,Valencia,C0590,V00649,M003,Nuria,No
2007877,2025-09-25,2025-09-25,T001,AutoZen Atocha,Madrid,C0264,V00294,M004,Leo,No
2007878,2025-09-25,2025-09-26,T004,AutoZen Triana,Sevilla,C0466,V00507,M002,Sara,No
2007879,2025-09-25,2025-09-25,T001,AutoZen Atocha,Madrid,C0085,V00092,M003,Nuria,No
2007880,2025-09-25,2025-09-25,T001,AutoZen Atocha,Madrid,C0097,V00104,M003,Nuria,No
2007881,2025-09-25,2025-09-26,T004,AutoZen Triana,Sevilla,C0852,V00934,M002,Sara,No
2007882,2025-09-26,2025-09-26,T001,AutoZen Atocha,Madrid,C0015,V00018,M001,Luis,No
2007883,2025-09-26,2025-09-28,T003,AutoZen Mar,Valencia,C0871,V00957,M005,Irene,No
2007884,2025-09-26,2025-09-26,T003,AutoZen Mar,Valencia,C0764,V00838,M005,Irene,No
2007885,2025-09-26,2025-09-26,T004,AutoZen Triana,Sevilla,C0241,V00269,M003,Nuria,No
2007886,2025-09-26,2025-09-27,T003,AutoZen Mar,Valencia,C0855,V00938,M004,Leo,Sí
2007887,2025-09-26,2025-09-27,T004,AutoZen Triana,Sevilla,C0678,V00744,M001,Luis,Sí
2007888,2025-09-26,2025-09-26,T004,AutoZen Triana,Sevilla,C0212,V00237,M002,Sara,No
2007889,2025-09-26,2025-09-26,T003,AutoZen Mar,Valencia,C0050,V00058,M004,Leo,No
2007890,2025-09-27,2025-09-27,T003,AutoZen Mar,Valencia,C0491,V00535,M004,Leo,No
2007891,2025-09-27,2025-09-27,T003,AutoZen Mar,Valencia,C0165,V00183,M005,Irene,No
2007892,2025-09-27,2025-09-27,T002,AutoZen Norte,Madrid,C0501,V00546,M005,Irene,No
2007893,2025-09-27,2025-09-29,T004,AutoZen Triana,Sevilla,C0275,V00302,M001,Luis,No
2007894,2025-09-27,2025-09-28,T002,AutoZen Norte,Madrid,C0318,V00344,M004,Leo,No
2007895,2025-09-27,2025-09-27,T003,AutoZen Mar,Valencia,C0700,V00767,M003,Nuria,No
2007896,2025-09-27,2025-09-27,T003,AutoZen Mar,Valencia,C0126,V00140,M004,Leo,No
2007897,2025-09-27,2025-09-29,T002,AutoZen Norte,Madrid,C0838,V00919,M002,Sara,No
2007898,2025-09-27,2025-09-28,T004,AutoZen Triana,Sevilla,C0157,V00175,M004,Leo,No
2007899,2025-09-27,2025-09-28,T001,AutoZen Atocha,Madrid,C0570,V00626,M005,Irene,No
2007900,2025-09-29,2025-10-01,T001,AutoZen Atocha,Madrid,C0738,V00811,M004,Leo,No
2007901,2025-09-29,2025-09-30,T002,AutoZen Norte,Madrid,C0193,V00218,M005,Irene,No
2007902,2025-09-29,2025-09-29,T001,AutoZen Atocha,Madrid,C0671,V00735,M005,Irene,No
2007903,2025-09-29,2025-10-01,T001,AutoZen Atocha,Madrid,C0884,V00969,M003,Nuria,No
2007904,2025-09-29,2025-09-30,T004,AutoZen Triana,Sevilla,C0683,V00750,M002,Sara,No
2007905,2025-09-29,2025-09-29,T001,AutoZen Atocha,Madrid,C0220,V00247,M005,Irene,No
2007906,2025-09-29,2025-10-01,T004,AutoZen Triana,Sevilla,C0058,V00066,M001,Luis,No
2007907,2025-09-29,2025-09-29,T004,AutoZen Triana,Sevilla,C0854,V00936,M002,Sara,No
2007908,2025-09-29,2025-09-30,T002,AutoZen Norte,Madrid,C0331,V00357,M002,Sara,No
2007909,2025-09-29,2025-09-29,T002,AutoZen Norte,Madrid,C0418,V00453,M003,Nuria,No
2007910,2025-09-29,2025-09-29,T002,AutoZen Norte,Madrid,C0026,V00033,M004,Leo,No
2007911,2025-09-29,2025-09-30,T001,AutoZen Atocha,Madrid,C0706,V00774,M002,Sara,No
2007912,2025-09-29,2025-10-01,T002,AutoZen Norte,Madrid,C0509,V00557,M001,Luis,No
2007913,2025-09-30,2025-10-01,T004,AutoZen Triana,Sevilla,C0021,V00026,M003,Nuria,No
2007914,2025-09-30,2025-09-30,T001,AutoZen Atocha,Madrid,C0191,V00214,M003,Nuria,No
2007915,2025-09-30,2025-10-01,T002,AutoZen Norte,Madrid,C0244,V00273,M003,Nuria,No
2007916,2025-09-30,2025-09-30,T004,AutoZen Triana,Sevilla,C0742,V00815,M004,Leo,No
2007917,2025-09-30,2025-10-01,T004,AutoZen Triana,Sevilla,C0578,V00635,M001,Luis,No
2007918,2025-09-30,2025-09-30,T003,AutoZen Mar,Valencia,C0109,V00119,M004,Leo,No
2007919,2025-09-30,2025-10-01,T001,AutoZen Atocha,Madrid,C0037,V00044,M002,Sara,No
2007920,2025-09-30,2025-10-01,T003,AutoZen Mar,Valencia,C0600,V00661,M001,Luis,No
2007921,2025-09-30,2025-10-01,T001,AutoZen Atocha,Madrid,C0511,V00559,M005,Irene,No
2007922,2025-09-30,2025-10-02,T001,AutoZen Atocha,Madrid,C0543,V00595,M002,Sara,No
2007923,2025-09-30,2025-10-02,T001,AutoZen Atocha,Madrid,C0416,V00451,M006,Pablo,No
2007924,2025-10-01,2025-10-03,T001,AutoZen Atocha,Madrid,C0413,V00448,M006,Pablo,No
2007925,2025-10-01,2025-10-01,T001,AutoZen Atocha,Madrid,C0372,V00402,M004,Leo,No
2007926,2025-10-01,2025-10-01,T002,AutoZen Norte,Madrid,C0653,V00717,M005,Irene,No
2007927,2025-10-01,2025-10-01,T001,AutoZen Atocha,Madrid,C0129,V00143,M005,Irene,Sí
2007928,2025-10-01,2025-10-03,T003,AutoZen Mar,Valencia,C0482,V00525,M003,Nuria,No
2007929,2025-10-01,2025-10-01,T003,AutoZen Mar,Valencia,C0754,V00827,M004,Leo,No
2007930,2025-10-01,2025-10-01,T002,AutoZen Norte,Madrid,C0252,V00281,M002,Sara,No
2007931,2025-10-01,2025-10-01,T004,AutoZen Triana,Sevilla,C0781,V00855,M002,Sara,No
2007932,2025-10-02,2025-10-02,T004,AutoZen Triana,Sevilla,C0695,V00761,M001,Luis,No
2007933,2025-10-02,2025-10-03,T004,AutoZen Triana,Sevilla,C0526,V00577,M001,Luis,No
2007934,2025-10-02,2025-10-02,T001,AutoZen Atocha,Madrid,C0714,V00784,M005,Irene,No
2007935,2025-10-02,2025-10-03,T004,AutoZen Triana,Sevilla,C0447,V00486,M005,Irene,No
2007936,2025-10-02,2025-10-04,T001,AutoZen Atocha,Madrid,C0527,V00578,M006,Pablo,No
2007937,2025-10-03,2025-10-03,T001,AutoZen Atocha,Madrid,C0027,V00034,M001,Luis,No
2007938,2025-10-03,2025-10-03,T003,AutoZen Mar,Valencia,C0311,V00336,M006,Pablo,No
2007939,2025-10-03,2025-10-03,T004,AutoZen Triana,Sevilla,C0449,V00488,M004,Leo,No
2007940,2025-10-03,2025-10-03,T003,AutoZen Mar,Valencia,C0806,V00883,M005,Irene,No
2007941,2025-10-03,2025-10-04,T001,AutoZen Atocha,Madrid,C0232,V00260,M001,Luis,No
2007942,2025-10-03,2025-10-03,T001,AutoZen Atocha,Madrid,C0763,V00837,M004,Leo,No
2007943,2025-10-03,2025-10-03,T003,AutoZen Mar,Valencia,C0237,V00264,M002,Sara,Sí
2007944,2025-10-03,2025-10-03,T001,AutoZen Atocha,Madrid,C0871,V00957,M004,Leo,Sí
2007945,2025-10-03,2025-10-04,T001,AutoZen Atocha,Madrid,C0469,V00512,M002,Sara,No
2007946,2025-10-03,2025-10-03,T003,AutoZen Mar,Valencia,C0298,V00324,M003,Nuria,Sí
2007947,2025-10-03,2025-10-03,T002,AutoZen Norte,Madrid,C0307,V00332,M001,Luis,No
2007948,2025-10-03,2025-10-03,T003,AutoZen Mar,Valencia,C0010,V00013,M001,Luis,No
2007949,2025-10-03,2025-10-04,T004,AutoZen Triana,Sevilla,C0100,V00109,M001,Luis,No
2007950,2025-10-03,2025-10-03,T002,AutoZen Norte,Madrid,C0844,V00926,M004,Leo,No
2007951,2025-10-04,2025-10-04,T003,AutoZen Mar,Valencia,C0173,V00192,M001,Luis,No
2007952,2025-10-04,2025-10-06,T003,AutoZen Mar,Valencia,C0544,V00596,M003,Nuria,No
2007953,2025-10-04,2025-10-04,T001,AutoZen Atocha,Madrid,C0883,V00968,M001,Luis,No
2007954,2025-10-04,2025-10-05,T001,AutoZen Atocha,Madrid,C0621,V00683,M006,Pablo,No
2007955,2025-10-04,2025-10-04,T001,AutoZen Atocha,Madrid,C0090,V00096,M002,Sara,No
2007956,2025-10-04,2025-10-05,T003,AutoZen Mar,Valencia,C0559,V00613,M006,Pablo,No
2007957,2025-10-04,2025-10-06,T002,AutoZen Norte,Madrid,C0427,V00463,M001,Luis,No
2007958,2025-10-04,2025-10-05,T004,AutoZen Triana,Sevilla,C0328,V00353,M002,Sara,No
2007959,2025-10-06,2025-10-06,T001,AutoZen Atocha,Madrid,C0296,V00322,M001,Luis,No
2007960,2025-10-06,2025-10-06,T003,AutoZen Mar,Valencia,C0488,V00532,M003,Nuria,No
2007961,2025-10-06,2025-10-08,T003,AutoZen Mar,Valencia,C0419,V00454,M003,Nuria,No
