PedidoID,LineaID,SKU,ProductoNombre,Categoria,Marca,Talla,Color,Unidades,PrecioUnit,IVAPct
1005990,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Negro,1,18.99,0.21
1005991,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Negro,1,39.99,0.21
1005991,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,1,12.99,0.21
1005992,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,M,Azul,2,41.99,0.21
1005993,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Azul,1,14.24,0.21
1005994,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Verde,3,66.49,0.21
1005994,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Blanco,1,14.99,0.21
1005995,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,42,Negro,1,79.99,0.21
1005995,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Blanco,3,42.74,0.21
1005995,3,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Beige,2,12.34,0.21
1005996,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,12.34,0.21
1005997,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XL,Rojo,1,44.99,0.21
1005997,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Verde,1,14.99,0.21
1005998,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,2,12.99,0.21
1005999,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XL,Verde,1,14.99,0.21
1006000,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Rojo,1,59.99,0.21
1006001,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Beige,1,14.99,0.21
1006002,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Azul,2,12.99,0.21
1006003,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Verde,2,23.74,0.21
1006003,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,12.99,0.21
1006004,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,M,Blanco,1,39.99,0.21
1006005,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Beige,1,69.99,0.21
1006005,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Gris,1,14.24,0.21
1006006,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Blanco,1,19.99,0.21
1006006,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Azul,1,69.99,0.21
1006007,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Verde,1,73.49,0.21
1006008,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Verde,2,66.49,0.21
1006008,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Beige,1,41.99,0.21
1006009,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Gris,3,24.99,0.21
1006010,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Gris,2,56.99,0.21
1006010,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Azul,1,19.99,0.21
1006011,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Gris,2,19.99,0.21
1006011,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Beige,1,23.74,0.21
1006012,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Beige,1,59.99,0.21
1006013,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Negro,1,75.99,0.21
1006014,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Verde,1,24.99,0.21
1006015,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Negro,2,14.24,0.21
1006015,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Rojo,1,59.99,0.21
1006016,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Rojo,1,59.99,0.21
1006016,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Negro,1,75.99,0.21
1006017,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Verde,1,19.99,0.21
1006017,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,1,12.34,0.21
1006018,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Azul,1,83.99,0.21
1006018,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Rojo,1,42.74,0.21
1006018,3,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Rojo,1,23.74,0.21
1006019,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Beige,1,66.49,0.21
1006020,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Verde,1,18.99,0.21
1006021,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Gris,2,69.99,0.21
1006022,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,41,Gris,2,83.99,0.21
1006023,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Blanco,1,62.99,0.21
1006024,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Blanco,1,41.99,0.21
1006024,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Rojo,1,19.99,0.21
1006025,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Beige,1,59.99,0.21
1006026,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,3,12.99,0.21
1006027,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,1,13.64,0.21
1006027,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Negro,1,14.99,0.21
1006028,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Beige,2,19.99,0.21
1006028,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,1,24.99,0.21
1006028,3,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,13.64,0.21
1006029,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Rojo,1,44.99,0.21
1006029,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XL,Rojo,1,14.24,0.21
1006030,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,S,Blanco,1,44.99,0.21
1006031,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Azul,1,13.64,0.21
1006031,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,42,Azul,1,83.99,0.21
1006032,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Blanco,1,39.99,0.21
1006032,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Negro,1,19.99,0.21
1006032,3,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Rojo,1,14.99,0.21
1006032,4,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Blanco,1,75.99,0.21
1006033,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Beige,1,79.99,0.21
1006033,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Rojo,3,26.24,0.21
1006034,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Azul,2,59.99,0.21
1006034,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Azul,2,39.99,0.21
1006035,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,1,24.99,0.21
1006036,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Blanco,1,41.99,0.21
1006036,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Gris,1,24.99,0.21
1006037,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Verde,3,37.99,0.21
1006038,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XL,Negro,1,42.74,0.21
1006038,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Beige,1,20.99,0.21
1006039,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,12.99,0.21
1006039,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XL,Verde,1,44.99,0.21
1006039,3,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Gris,2,59.99,0.21
1006040,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Blanco,1,75.99,0.21
1006041,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Beige,1,79.99,0.21
1006042,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Rojo,1,59.99,0.21
1006042,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,1,12.34,0.21
1006043,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Negro,2,24.99,0.21
1006043,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Blanco,1,66.49,0.21
1006043,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Beige,2,75.99,0.21
1006044,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Azul,1,37.99,0.21
1006045,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Azul,1,20.99,0.21
1006046,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Beige,1,14.99,0.21
1006046,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,40,Blanco,2,59.99,0.21
1006047,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Verde,1,19.99,0.21
1006048,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Blanco,1,69.99,0.21
1006048,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,1,12.99,0.21
1006049,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Blanco,1,75.99,0.21
1006049,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,2,13.64,0.21
1006049,3,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Blanco,1,62.99,0.21
1006050,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Rojo,1,75.99,0.21
1006050,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,S,Rojo,1,44.99,0.21
1006051,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Rojo,1,14.24,0.21
1006052,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Blanco,1,14.99,0.21
1006053,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Negro,3,20.99,0.21
1006053,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Beige,1,44.99,0.21
1006053,3,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,1,23.74,0.21
1006054,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Verde,1,19.99,0.21
1006054,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Beige,2,12.99,0.21
1006055,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Negro,1,73.49,0.21
1006055,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Gris,1,19.99,0.21
1006055,3,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Azul,1,12.99,0.21
1006056,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,1,12.34,0.21
1006057,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Azul,1,18.99,0.21
1006057,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,1,24.99,0.21
1006057,3,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Azul,1,73.49,0.21
1006058,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Rojo,1,59.99,0.21
1006059,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Rojo,1,44.99,0.21
1006060,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Azul,2,69.99,0.21
1006060,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Negro,1,59.99,0.21
1006061,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Verde,1,69.99,0.21
1006062,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,40,Gris,1,59.99,0.21
1006062,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Gris,2,19.99,0.21
1006062,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,41,Rojo,1,75.99,0.21
1006062,4,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XL,Beige,1,14.24,0.21
1006063,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,1,24.99,0.21
1006063,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Beige,1,69.99,0.21
1006063,3,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,S,Negro,2,14.99,0.21
1006064,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,41,Azul,1,83.99,0.21
1006064,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Gris,1,66.49,0.21
1006065,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Azul,2,42.74,0.21
1006066,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Blanco,2,37.99,0.21
1006066,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Beige,1,19.99,0.21
1006066,3,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Verde,1,14.99,0.21
1006067,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,1,12.99,0.21
1006068,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Beige,1,62.99,0.21
1006069,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Azul,1,18.99,0.21
1006070,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,1,12.99,0.21
1006070,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Negro,1,23.74,0.21
1006071,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Rojo,1,20.99,0.21
1006072,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Verde,1,42.74,0.21
1006072,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XL,Blanco,2,14.99,0.21
1006073,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Negro,2,19.99,0.21
1006074,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Blanco,1,37.99,0.21
1006075,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Gris,1,44.99,0.21
1006076,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Azul,1,14.24,0.21
1006077,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Gris,2,24.99,0.21
1006077,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Rojo,1,66.49,0.21
1006077,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Beige,1,83.99,0.21
1006078,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Rojo,1,69.99,0.21
1006079,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Negro,2,59.99,0.21
1006079,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,M,Gris,1,39.99,0.21
1006080,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,S,Beige,1,15.74,0.21
1006081,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Blanco,1,19.99,0.21
1006082,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Azul,2,66.49,0.21
1006083,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Beige,1,13.64,0.21
1006084,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Verde,2,62.99,0.21
1006085,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Blanco,1,44.99,0.21
1006086,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Blanco,3,66.49,0.21
1006086,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,12.99,0.21
1006087,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Gris,2,66.49,0.21
1006088,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Negro,3,37.99,0.21
1006088,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XL,Negro,1,42.74,0.21
1006089,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Rojo,1,39.99,0.21
1006089,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Gris,1,79.99,0.21
1006089,3,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Azul,1,14.24,0.21
1006089,4,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Beige,1,23.74,0.21
1006090,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Rojo,2,79.99,0.21
1006091,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Rojo,1,42.74,0.21
1006092,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,2,23.74,0.21
1006093,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Gris,1,19.99,0.21
1006093,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Beige,1,75.99,0.21
1006094,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Azul,2,42.74,0.21
1006095,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Verde,3,24.99,0.21
1006096,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Gris,1,41.99,0.21
1006097,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Gris,1,24.99,0.21
1006097,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Negro,1,69.99,0.21
1006098,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,S,Verde,1,15.74,0.21
1006098,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Negro,1,59.99,0.21
1006099,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Rojo,1,59.99,0.21
1006099,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Verde,1,79.99,0.21
1006100,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Negro,1,69.99,0.21
1006101,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Azul,1,79.99,0.21
1006102,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Gris,2,19.99,0.21
1006103,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Negro,1,75.99,0.21
1006104,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Azul,1,66.49,0.21
1006104,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Beige,1,39.99,0.21
1006104,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,41,Beige,2,79.99,0.21
1006105,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Gris,1,19.99,0.21
1006106,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Gris,1,39.99,0.21
1006107,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Gris,1,59.99,0.21
1006107,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,42,Rojo,1,75.99,0.21
1006107,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Azul,2,19.99,0.21
1006107,4,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Gris,1,66.49,0.21
1006108,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Gris,1,20.99,0.21
1006108,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Rojo,1,23.74,0.21
1006109,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,41,Beige,1,79.99,0.21
1006109,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,40,Verde,1,56.99,0.21
1006109,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Beige,2,20.99,0.21
1006110,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Beige,1,66.49,0.21
1006111,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Beige,1,79.99,0.21
1006112,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Azul,1,18.99,0.21
1006113,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,S,Negro,3,14.99,0.21
1006114,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,1,12.99,0.21
1006114,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Verde,1,26.24,0.21
1006115,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,12.34,0.21
1006116,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Blanco,2,69.99,0.21
1006117,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Gris,1,14.99,0.21
1006117,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Negro,1,20.99,0.21
1006118,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,40,Azul,1,62.99,0.21
1006119,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Azul,1,79.99,0.21
1006120,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XL,Gris,2,42.74,0.21
1006121,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Beige,1,69.99,0.21
1006121,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Beige,1,12.34,0.21
1006122,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Gris,1,39.99,0.21
1006123,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,40,Negro,3,75.99,0.21
1006124,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Rojo,1,41.99,0.21
1006124,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,40,Negro,1,59.99,0.21
1006124,3,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Gris,2,44.99,0.21
1006125,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Verde,1,59.99,0.21
1006126,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,12.99,0.21
1006126,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,40,Rojo,1,59.99,0.21
1006126,3,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Rojo,1,47.24,0.21
1006127,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,S,Gris,3,15.74,0.21
1006128,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,1,23.74,0.21
1006128,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Azul,1,79.99,0.21
1006128,3,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,1,12.99,0.21
1006129,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,1,12.34,0.21
1006130,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,40,Rojo,1,62.99,0.21
1006130,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,1,24.99,0.21
1006130,3,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XL,Verde,1,14.24,0.21
1006131,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Beige,2,13.64,0.21
1006132,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,42,Beige,2,83.99,0.21
1006133,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Verde,1,26.24,0.21
1006133,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Blanco,1,37.99,0.21
1006134,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Verde,1,69.99,0.21
1006135,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Beige,1,26.24,0.21
1006135,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Azul,1,15.74,0.21
1006135,3,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Verde,1,59.99,0.21
1006135,4,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Blanco,1,39.99,0.21
1006136,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Verde,1,39.99,0.21
1006137,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,41,Blanco,2,75.99,0.21
1006138,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,1,24.99,0.21
1006139,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Verde,1,62.99,0.21
1006139,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Rojo,1,73.49,0.21
1006140,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Rojo,1,56.99,0.21
1006140,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,1,13.64,0.21
1006141,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,1,12.34,0.21
1006142,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,M,Negro,1,41.99,0.21
1006142,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Verde,1,14.99,0.21
1006142,3,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,S,Verde,1,44.99,0.21
1006142,4,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Gris,1,59.99,0.21
1006143,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Negro,2,44.99,0.21
1006144,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,S,Verde,2,42.74,0.21
1006144,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Blanco,1,19.99,0.21
1006144,3,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,2,23.74,0.21
1006144,4,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Azul,1,12.34,0.21
1006145,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Verde,1,19.99,0.21
1006146,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Beige,1,19.99,0.21
1006147,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Azul,1,59.99,0.21
1006147,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Negro,1,69.99,0.21
1006147,3,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Azul,1,13.64,0.21
1006148,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Rojo,1,24.99,0.21
1006148,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Azul,1,75.99,0.21
1006148,3,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Gris,1,42.74,0.21
1006148,4,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Rojo,1,19.99,0.21
1006149,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XL,Gris,1,14.99,0.21
1006150,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Rojo,1,39.99,0.21
